Index,Id,Name,Sex,Age,Height,Weight,NOC
15023,42670,Nancy Catherine Greene (-Raine),F,20,160,62,CAN
15024,42670,Nancy Catherine Greene (-Raine),F,20,160,62,CAN
15025,42670,Nancy Catherine Greene (-Raine),F,20,160,62,CAN
15026,42670,Nancy Catherine Greene (-Raine),F,24,160,62,CAN
15027,42670,Nancy Catherine Greene (-Raine),F,24,160,62,CAN
15028,42670,Nancy Catherine Greene (-Raine),F,24,160,62,CAN
15029,42671,Orlando Greene,M,23,171,63,BAR
15030,42671,Orlando Greene,M,23,171,63,BAR
15031,42672,"Pamela D. ""Pam"" Greene",F,18,170,55,USA
15032,42673,Paul Haydon Greene,M,23,184,78,AUS
15033,42673,Paul Haydon Greene,M,23,184,78,AUS
15034,42683,"Barbara ""Bunty"" Greenland",F,35,NA,NA,GBR
15035,42695,Edward Ray Breaux Greer,M,23,188,102,USA
15036,42695,Edward Ray Breaux Greer,M,27,188,102,USA
15037,42695,Edward Ray Breaux Greer,M,31,188,102,USA
15038,42723,John Stanley Gregorek,M,24,185,75,USA
15039,42726,Jadel Abdul Ghani Gregrio,M,23,202,102,BRA
15040,42726,Jadel Abdul Ghani Gregrio,M,23,202,102,BRA
15041,42726,Jadel Abdul Ghani Gregrio,M,27,202,102,BRA
15042,42737,"John Arthur ""Jack"" Gregory",M,25,NA,NA,GBR
15043,42737,"John Arthur ""Jack"" Gregory",M,29,NA,NA,GBR
15044,42738,"Leonard Stuart ""Leon"" Gregory",M,23,NA,NA,AUS
15045,42744,Ryan Gregson,M,22,184,73,AUS
15046,42744,Ryan Gregson,M,26,184,73,AUS
15047,42751,"Cynthia C. ""Cindy"" Greiner (Suggs-)",F,27,175,62,USA
15048,42751,"Cynthia C. ""Cindy"" Greiner (Suggs-)",F,31,175,62,USA
15049,42751,"Cynthia C. ""Cindy"" Greiner (Suggs-)",F,35,175,62,USA
15050,42763,"James Edward ""Jim"" Grelle",M,23,183,68,USA
15051,42776,Jean-Marie Grenot,M,NA,NA,NA,FRA
15052,42777,Libania Grenot Martnez (-Scafetti),F,25,175,60,ITA
15053,42777,Libania Grenot Martnez (-Scafetti),F,29,175,60,ITA
15054,42777,Libania Grenot Martnez (-Scafetti),F,29,175,60,ITA
15055,42777,Libania Grenot Martnez (-Scafetti),F,33,175,60,ITA
15056,42777,Libania Grenot Martnez (-Scafetti),F,33,175,60,ITA
15057,42779,Milena Greppi,F,23,NA,NA,ITA
15058,42779,Milena Greppi,F,23,NA,NA,ITA
15059,42779,Milena Greppi,F,27,NA,NA,ITA
15060,42779,Milena Greppi,F,27,NA,NA,ITA
15061,42781,Jean-Pierre Grs,M,23,182,79,FRA
15062,42790,Charel Grethen,M,24,180,65,LUX
15063,42817,Ilze Gribule,F,20,175,81,LAT
15064,42819,"Charles Maxwell ""Charlie"" Grice",M,22,182,70,GBR
15065,42833,Manfred Klaus Walter Grieser,M,22,181,91,GER
15066,42836,Fritz Griesser,M,23,NA,NA,SUI
15067,42837,Thomas Georg Griesser,M,29,183,70,AUT
15068,42837,Thomas Georg Griesser,M,29,183,70,AUT
15069,42838,"Elizabeth Joyce ""Joy"" Grieveson (-Watson)",F,22,167,62,GBR
15070,42840,David Griff,M,19,NA,NA,AUS
15071,42840,David Griff,M,19,NA,NA,AUS
15072,42843,"Benjamin ""Ben"" Griffin",M,23,181,84,NZL
15073,42843,"Benjamin ""Ben"" Griffin",M,23,181,84,NZL
15074,42844,Colin Griffin,M,26,185,70,IRL
15075,42844,Colin Griffin,M,29,185,70,IRL
15076,42846,Eric Joseph Griffin,M,24,160,48,USA
15077,42848,"John Allen ""Jack"" Griffin",M,22,NA,NA,CAN
15078,42848,"John Allen ""Jack"" Griffin",M,22,NA,NA,CAN
15079,42848,"John Allen ""Jack"" Griffin",M,22,NA,NA,CAN
15080,42851,Lorna Joann Griffin,F,28,181,82,USA
15081,42851,Lorna Joann Griffin,F,28,181,82,USA
15082,42852,Montell Julian Griffin,M,22,170,81,USA
15083,42855,Paul Thomas Griffin,M,21,167,57,IRL
15084,42861,Adrian Griffith,M,31,178,75,BAH
15085,42862,Agnes Geraldine Griffith,F,19,162,54,GRN
15086,42862,Agnes Geraldine Griffith,F,19,162,54,GRN
15087,42865,Gregory Griffith,M,NA,NA,NA,BAR
15088,42866,June Marcia Griffith (-Collison),F,27,183,52,GUY
15089,42867,Michelle Amanda Griffith (-Robinson),F,24,172,65,GBR
15090,42872,Delorez Florence Griffith Joyner,F,24,170,57,USA
15091,42872,Delorez Florence Griffith Joyner,F,28,170,57,USA
15092,42872,Delorez Florence Griffith Joyner,F,28,170,57,USA
15093,42872,Delorez Florence Griffith Joyner,F,28,170,57,USA
15094,42872,Delorez Florence Griffith Joyner,F,28,170,57,USA
15095,42879,"David ""Dave"" Griffiths",M,20,175,64,GBR
15096,42881,Dean Horace Griffiths,M,24,180,73,JAM
15097,42882,"Gwendolien ""Gwen"" Griffiths (-van Rensburg)",F,28,174,50,RSA
15098,42888,"Stephen ""Steve"" Griffiths",M,20,175,65,JAM
15099,42889,William Edward Griffiths,M,24,NA,NA,AUS
15100,42893,Oto Grigalka,M,27,192,110,URS
15101,42893,Oto Grigalka,M,27,192,110,URS
15102,42893,Oto Grigalka,M,31,192,110,URS
15103,42897,Roberto Giacomo Grigis,M,21,186,82,ITA
15104,42913,Tatiana Grigorieva,F,24,180,64,AUS
15105,42915,Marilia Grigoriou,F,24,178,57,CYP
15106,42923,Artur Razmikovich Grigoryan,M,24,174,60,EUN
15107,42925,Aleksandr Nikolayevich Grigoryev,M,24,188,84,URS
15108,42926,Leonid Grigoryev,M,25,NA,NA,URS
15109,42927,Oleg Georgiyevich Grigoryev,M,22,156,54,URS
15110,42927,Oleg Georgiyevich Grigoryev,M,26,156,54,URS
15111,42928,Sergey Grigoryev,M,31,180,70,URS
15112,42928,Sergey Grigoryev,M,34,180,70,URS
15113,42931,Kseniya Grigoryeva,F,22,180,60,UZB
15114,42931,Kseniya Grigoryeva,F,22,180,60,UZB
15115,42931,Kseniya Grigoryeva,F,26,180,60,UZB
15116,42931,Kseniya Grigoryeva,F,26,180,60,UZB
15117,42932,Lidiya Nikolayevna Grigoryeva (Nikiforova-),F,26,163,49,RUS
15118,42932,Lidiya Nikolayevna Grigoryeva (Nikiforova-),F,30,163,49,RUS
15119,42939,Gregor Grilc,M,21,NA,NA,SLO
15120,42939,Gregor Grilc,M,21,NA,NA,SLO
15121,42939,Gregor Grilc,M,21,NA,NA,SLO
15122,42939,Gregor Grilc,M,23,NA,NA,SLO
15123,42939,Gregor Grilc,M,23,NA,NA,SLO
15124,42939,Gregor Grilc,M,23,NA,NA,SLO
15125,42956,David Griman,M,21,169,51,VEN
15126,42963,"Lynnette Kay ""Lyn"" Grime (-Massey, -O'Connor)",F,21,174,60,NZL
15127,42969,Hamil O. Grimes,M,19,175,69,BAR
15128,42969,Hamil O. Grimes,M,19,175,69,BAR
15129,42969,Hamil O. Grimes,M,19,175,69,BAR
15130,42969,Hamil O. Grimes,M,27,175,69,BAR
15131,42982,Bjrn Grimnes,M,21,184,95,NOR
15132,42982,Bjrn Grimnes,M,25,184,95,NOR
15133,42991,Lina Grinikait (-Samuole),F,21,167,62,LTU
15134,42991,Lina Grinikait (-Samuole),F,25,167,62,LTU
15135,42993,David Allan Grindley,M,19,188,79,GBR
15136,42993,David Allan Grindley,M,19,188,79,GBR
15137,43014,Carlo Grippo,M,21,180,65,ITA
15138,43014,Carlo Grippo,M,25,180,65,ITA
15139,43015,Carlos Mario Grisales,M,25,159,57,COL
15140,43015,Carlos Mario Grisales,M,29,159,57,COL
15141,43021,Boris Andreyevich Grishayev,M,26,165,50,URS
15142,43023,Sergey Nikolayevich Grishchenko,M,24,174,67,URS
15143,43023,Sergey Nikolayevich Grishchenko,M,24,174,67,URS
15144,43023,Sergey Nikolayevich Grishchenko,M,24,174,67,URS
15145,43039,Werner Grissmann,M,28,183,86,AUT
15146,43043,Lauma Grva,F,27,181,62,LAT
15147,43053,Duncan Grob Urza,M,21,176,75,CHI
15148,43053,Duncan Grob Urza,M,25,176,75,CHI
15149,43053,Duncan Grob Urza,M,25,176,75,CHI
15150,43055,Rainer Grob Urza,M,24,NA,NA,CHI
15151,43055,Rainer Grob Urza,M,24,NA,NA,CHI
15152,43056,Thoms Grob Urza,M,21,174,78,CHI
15153,43056,Thoms Grob Urza,M,21,174,78,CHI
15154,43056,Thoms Grob Urza,M,21,174,78,CHI
15155,43063,Barbara Grocholska (-Kurkowiak),F,24,169,54,POL
15156,43063,Barbara Grocholska (-Kurkowiak),F,24,169,54,POL
15157,43063,Barbara Grocholska (-Kurkowiak),F,24,169,54,POL
15158,43063,Barbara Grocholska (-Kurkowiak),F,28,169,54,POL
15159,43063,Barbara Grocholska (-Kurkowiak),F,28,169,54,POL
15160,43065,Hans Grodotzki,M,24,175,65,GER
15161,43065,Hans Grodotzki,M,24,175,65,GER
15162,43067,Amos Grodzinowsky,M,20,174,65,ISR
15163,43067,Amos Grodzinowsky,M,20,174,65,ISR
15164,43067,Amos Grodzinowsky,M,20,174,65,ISR
15165,43087,Klaus Grogorenz,M,23,180,75,GER
15166,43094,Rgis Groisard,M,22,185,76,FRA
15167,43113,Iris Inga Grnfeldt,F,21,172,64,ISL
15168,43113,Iris Inga Grnfeldt,F,25,172,64,ISL
15169,43127,Janusz Ignacy Gronowski,M,25,175,73,POL
15170,43129,Brje Johannes Grnroos,M,23,190,76,FIN
15171,43133,"Margaret Keyes Groos (Lane-, Thomas-, -Sloan)",F,28,167,54,USA
15172,43147,Jerzy Jzef Gros,M,31,172,61,POL
15173,43152,Piero Gros,M,21,180,77,ITA
15174,43152,Piero Gros,M,21,180,77,ITA
15175,43152,Piero Gros,M,25,180,77,ITA
15176,43155,Sacha Gros,M,23,175,84,USA
15177,43169,Fernand Grosjean,M,23,NA,NA,SUI
15178,43169,Fernand Grosjean,M,23,NA,NA,SUI
15179,43169,Fernand Grosjean,M,27,NA,NA,SUI
15180,43171,"Matthew Reid ""Matt"" Grosjean",M,21,175,82,USA
15181,43171,"Matthew Reid ""Matt"" Grosjean",M,21,175,82,USA
15182,43171,"Matthew Reid ""Matt"" Grosjean",M,23,175,82,USA
15183,43171,"Matthew Reid ""Matt"" Grosjean",M,27,175,82,USA
15184,43171,"Matthew Reid ""Matt"" Grosjean",M,27,175,82,USA
15185,43184,Stefano Gross,M,27,178,76,ITA
15186,43189,Martha Grossenbacher (Derby-),F,32,176,70,SUI
15187,43191,Jorge Grosser Castillo,M,23,179,60,CHI
15188,43193,Fabio Francesco Grossi,M,24,185,72,ITA
15189,43194,Franco Grossi,M,21,185,100,ITA
15190,43195,Luigi Grossi,M,27,NA,NA,ITA
15191,43195,Luigi Grossi,M,27,NA,NA,ITA
15192,43201,"Gregory ""Greg"" Grossmann",M,21,178,75,CAN
15193,43201,"Gregory ""Greg"" Grossmann",M,21,178,75,CAN
15194,43205,Arlette Grosso (-Schnuriger),F,22,NA,NA,FRA
15195,43205,Arlette Grosso (-Schnuriger),F,22,NA,NA,FRA
15196,43205,Arlette Grosso (-Schnuriger),F,22,NA,NA,FRA
15197,43216,Morgan Dustin Groth,M,21,183,70,USA
15198,43224,Sissel Sofie Grottenberg,F,32,171,54,NOR
15199,43225,Lcio Grottone,M,23,NA,NA,BRA
15200,43232,Elisabeth Grousselle,F,31,164,48,FRA
15201,43247,Ana Maria Groza,F,24,170,52,ROU
15202,43247,Ana Maria Groza,F,28,170,52,ROU
15203,43247,Ana Maria Groza,F,32,170,52,ROU
15204,43264,Drago Grubelnik,M,22,181,86,SLO
15205,43264,Drago Grubelnik,M,26,181,86,SLO
15206,43264,Drago Grubelnik,M,30,181,86,SLO
15207,43269,Charlie Gruber,M,26,183,75,USA
15208,43270,Christoph Gruber,M,25,180,85,AUT
15209,43270,Christoph Gruber,M,25,180,85,AUT
15210,43270,Christoph Gruber,M,25,180,85,AUT
15211,43270,Christoph Gruber,M,29,180,85,AUT
15212,43271,"Adolf ""Dolfi"" Gruber",M,32,168,59,AUT
15213,43271,"Adolf ""Dolfi"" Gruber",M,36,168,59,AUT
15214,43271,"Adolf ""Dolfi"" Gruber",M,40,168,59,AUT
15215,43272,Franz Gruber,M,24,NA,NA,AUT
15216,43272,Franz Gruber,M,24,NA,NA,AUT
15217,43280,Wolfgang Gruber,M,23,183,81,FRG
15218,43285,Dorota Gruca (-Giecek-),F,37,159,46,POL
15219,43291,Jzef Grudzie,M,25,170,63,POL
15220,43291,Jzef Grudzie,M,29,170,63,POL
15221,43295,Daniel Alfonso GruesoBarco,M,23,180,79,COL
15222,43295,Daniel Alfonso GruesoBarco,M,23,180,79,COL
15223,43299,"Johann ""Hans"" Grugger",M,28,180,90,AUT
15224,43302,Constantin Gruiescu,M,27,161,51,ROU
15225,43302,Constantin Gruiescu,M,31,161,51,ROU
15226,43303,Miloje Gruji,M,26,177,62,YUG
15227,43312,Steffen Grummt,M,20,191,80,GDR
15228,43314,Josef Grumser,M,26,NA,NA,AUT
15229,43317,Ren Grn,M,27,169,66,LUX
15230,43328,Corina Grnenfelder,F,26,163,59,SUI
15231,43329,Georg Grnenfelder,M,27,170,65,SUI
15232,43330,Jrg Grnenfelder,M,24,175,78,SUI
15233,43330,Jrg Grnenfelder,M,24,175,78,SUI
15234,43331,Tobias Grnenfelder,M,24,180,84,SUI
15235,43331,Tobias Grnenfelder,M,24,180,84,SUI
15236,43331,Tobias Grnenfelder,M,28,180,84,SUI
15237,43331,Tobias Grnenfelder,M,32,180,84,SUI
15238,43347,Vitalie Gruac,M,23,176,72,MDA
15239,43347,Vitalie Gruac,M,26,176,72,MDA
15240,43347,Vitalie Gruac,M,30,176,72,MDA
15241,43349,Vera Grushkina (-Gavrilova),F,21,178,65,URS
15242,43363,Yelena Nikolayevna Gruzinova (Bronyukova-),F,28,165,53,RUS
15243,43373,Ewa Gryziecka (-Kwieciska),F,24,171,68,POL
15244,43377,Bogdan Marek Grzejszczak,M,26,169,65,POL
15245,43377,Bogdan Marek Grzejszczak,M,26,169,65,POL
15246,43378,Tadeusz Grzelak,M,22,183,80,POL
15247,43380,Jzef Grzesiak,M,23,182,75,POL
15248,43383,ukasz Grzeszczuk,M,26,190,90,POL
15249,43402,Karoline Bjerkeli Grvdal,F,22,167,52,NOR
15250,43402,Karoline Bjerkeli Grvdal,F,26,167,52,NOR
15251,43402,Karoline Bjerkeli Grvdal,F,26,167,52,NOR
15252,43407,Karl Gschwind,M,28,182,67,SUI
15253,43409,Bernhard Gstrein,M,22,184,88,AUT
15254,43409,Bernhard Gstrein,M,22,184,88,AUT
15255,43409,Bernhard Gstrein,M,26,184,88,AUT
15256,43409,Bernhard Gstrein,M,28,184,88,AUT
15257,43409,Bernhard Gstrein,M,28,184,88,AUT
15258,43424,Gu Junjie,M,25,188,88,CHN
15259,43433,Gu Yan,F,22,172,62,CHN
15260,43435,Gu Yong-Jo,M,21,172,57,PRK
15261,43435,Gu Yong-Jo,M,25,172,57,PRK
15262,43436,Gu Yu,M,25,170,54,CHN
15263,43437,Gu Yuan,F,22,171,85,CHN
15264,43438,Lucio Guachalla,M,26,163,54,BOL
15265,43442,Ageze Guadie,M,26,175,56,ISR
15266,43447,Maritza Guamn,F,28,155,47,ECU
15267,43448,Yadira Alexandra Guamn Maza,F,26,158,52,ECU
15268,43452,Guan Yingnan,F,24,176,60,CHN
15269,43452,Guan Yingnan,F,28,176,60,CHN
15270,43460,"Albert Guardado, Jr.",M,23,167,48,USA
15271,43464,Fabio Guardigli,M,19,NA,NA,SMR
15272,43464,Fabio Guardigli,M,19,NA,NA,SMR
15273,43464,Fabio Guardigli,M,19,NA,NA,SMR
15274,43477,Erik Guay,M,24,178,84,CAN
15275,43477,Erik Guay,M,28,178,84,CAN
15276,43477,Erik Guay,M,28,178,84,CAN
15277,43477,Erik Guay,M,28,178,84,CAN
15278,43477,Erik Guay,M,32,178,84,CAN
15279,43477,Erik Guay,M,32,178,84,CAN
15280,43480,Paulina Guba,F,25,183,104,POL
15281,43487,Jasminka Guber,F,19,170,57,BIH
15282,43490,Ivan Gubijan,M,25,172,83,YUG
15283,43490,Ivan Gubijan,M,29,172,83,YUG
15284,43494,Lyudmila Gubkina,F,28,174,76,BLR
15285,43503,Guram Gudashvili,M,26,193,110,URS
15286,43506,Helmut Gude,M,26,172,63,GER
15287,43516,Tatyana Valentinovna Gudkova,F,22,170,56,RUS
15288,43523,Andrius Gudius,M,25,200,130,LTU
15289,43524,Dominique Guebey,M,32,177,63,FRA
15290,43529,lodie Gugan,F,22,167,55,FRA
15291,43535,Floria Guei,F,22,166,53,FRA
15292,43535,Floria Guei,F,26,166,53,FRA
15293,43535,Floria Guei,F,26,166,53,FRA
15294,43543,German Guenard Soltero,M,17,176,66,PUR
15295,43543,German Guenard Soltero,M,17,176,66,PUR
15296,43545,Danielle Guneau (-Mnard),F,17,164,59,FRA
15297,43545,Danielle Guneau (-Mnard),F,17,164,59,FRA
15298,43560,Abdel Ghani Guriguer,M,22,174,68,MAR
15299,43565,Vincenzo Guerini,M,22,163,59,ITA
15300,43565,Vincenzo Guerini,M,25,163,59,ITA
15301,43574,Elena Lucia Guerra Barbero,F,28,163,50,URU
15302,43577,Ignacio del Sagrado Corazn Guerra Martorell,M,20,180,80,CHI
15303,43588,Paulo Alexandre Martins Guerra,M,25,174,72,POR
15304,43590,Roberto Guerra Rivera,M,20,172,67,CUB
15305,43592,Silvio Ramn Guerra Burbano,M,27,165,57,ECU
15306,43592,Silvio Ramn Guerra Burbano,M,31,165,57,ECU
15307,43592,Silvio Ramn Guerra Burbano,M,35,165,57,ECU
15308,43600,Esther Guerrero Puigdevall,F,26,168,60,ESP
15309,43607,Patricia Guerrero Carrasco,F,17,170,69,PER
15310,43611,Angel Guerreros,M,19,NA,NA,PAR
15311,43613,Kamel Guerri,M,23,NA,NA,ALG
15312,43613,Kamel Guerri,M,23,NA,NA,ALG
15313,43614,Mourad Guerri,M,17,NA,NA,ALG
15314,43614,Mourad Guerri,M,17,NA,NA,ALG
15315,43614,Mourad Guerri,M,17,NA,NA,ALG
15316,43629,Mansour Guettaya Gotti,M,22,178,68,TUN
15317,43629,Mansour Guettaya Gotti,M,22,178,68,TUN
15318,43631,Ana Gabriela Guevara Espinoza,F,23,173,61,MEX
15319,43631,Ana Gabriela Guevara Espinoza,F,27,173,61,MEX
15320,43631,Ana Gabriela Guevara Espinoza,F,27,173,61,MEX
15321,43632,Ramn Armando Guevara,M,21,156,48,VEN
15322,43632,Ramn Armando Guevara,M,25,156,48,VEN
15323,43633,Ena Guevara Mora (-Weinstein),F,25,165,50,PER
15324,43633,Ena Guevara Mora (-Weinstein),F,33,165,50,PER
15325,43634,Jess Guevara,M,26,176,95,VEN
15326,43639,Daour M'baye Guye,M,27,185,78,SEN
15327,43639,Daour M'baye Guye,M,31,185,78,SEN
15328,43640,Ibrahima Guye,M,34,173,96,SEN
15329,43642,Lamine Guye,M,23,192,92,SEN
15330,43642,Lamine Guye,M,23,192,92,SEN
15331,43642,Lamine Guye,M,31,192,92,SEN
15332,43642,Lamine Guye,M,31,192,92,SEN
15333,43642,Lamine Guye,M,31,192,92,SEN
15334,43642,Lamine Guye,M,31,192,92,SEN
15335,43642,Lamine Guye,M,31,192,92,SEN
15336,43642,Lamine Guye,M,33,192,92,SEN
15337,43661,Christian Gugler,M,28,186,82,SUI
15338,43678,George James Guida,M,23,175,73,USA
15339,43679,Maria Guida,F,30,160,49,ITA
15340,43688,Carlette Denise Guidry-White (-Falkquay),F,23,168,50,USA
15341,43688,Carlette Denise Guidry-White (-Falkquay),F,23,168,50,USA
15342,43688,Carlette Denise Guidry-White (-Falkquay),F,27,168,50,USA
15343,43688,Carlette Denise Guidry-White (-Falkquay),F,27,168,50,USA
15344,43695,Christelle Guignard,F,21,163,52,FRA
15345,43695,Christelle Guignard,F,25,163,52,FRA
15346,43695,Christelle Guignard,F,25,163,52,FRA
15347,43695,Christelle Guignard,F,29,163,52,FRA
15348,43695,Christelle Guignard,F,29,163,52,FRA
15349,43697,Nicolas Guigon,M,23,181,68,FRA
15350,43705,Edgardo Guilbe Alomar,M,22,188,73,PUR
15351,43705,Edgardo Guilbe Alomar,M,26,188,73,PUR
15352,43723,Lucien Guillier,M,25,180,88,FRA
15353,43723,Lucien Guillier,M,25,180,88,FRA
15354,43728,Mario Omar Guilloti Gonzlez,M,22,164,67,ARG
15355,43736,Agberto Joo Conceio Guimares,M,22,175,57,BRA
15356,43736,Agberto Joo Conceio Guimares,M,22,175,57,BRA
15357,43736,Agberto Joo Conceio Guimares,M,26,175,57,BRA
15358,43736,Agberto Joo Conceio Guimares,M,26,175,57,BRA
15359,43736,Agberto Joo Conceio Guimares,M,31,175,57,BRA
15360,43750,Needy Guims,M,21,187,81,FRA
15361,43750,Needy Guims,M,21,187,81,FRA
15362,43750,Needy Guims,M,26,187,81,FRA
15363,43758,David Daniel Guiney,M,27,NA,NA,IRL
15364,43760,Eusebio Crispin Guiez,M,41,NA,NA,ARG
15365,43760,Eusebio Crispin Guiez,M,41,NA,NA,ARG
15366,43779,Ramazan Gl,M,21,162,51,TUR
15367,43781,Lszl Gula,M,24,172,60,HUN
15368,43793,Jan Erik Gulbrandsen,M,22,187,78,NOR
15369,43801,Mogens Daniel Guldberg,M,25,184,65,DEN
15370,43817,Ramil Guliyev,M,18,186,80,AZE
15371,43817,Ramil Guliyev,M,26,186,80,TUR
15372,43817,Ramil Guliyev,M,26,186,80,TUR
15373,43833,Christer Lennart Gullstrand,M,21,190,75,SWE
15374,43833,Christer Lennart Gullstrand,M,25,190,75,SWE
15375,43833,Christer Lennart Gullstrand,M,25,190,75,SWE
15376,43851,Yelena Gulyayeva (Rodina-),F,28,182,64,RUS
15377,43861,Rajalingam Gunaratnam,M,26,173,61,MAS
15378,43861,Rajalingam Gunaratnam,M,26,173,61,MAS
15379,43866,Sunil B. Gunawardene,M,22,163,52,SRI
15380,43866,Sunil B. Gunawardene,M,22,163,52,SRI
15381,43869,Saida Gunba (-Kikidze),F,20,168,74,URS
15382,43875,Bjrn Henrik Gundersen,M,24,NA,NA,NOR
15383,43875,Bjrn Henrik Gundersen,M,28,NA,NA,NOR
15384,43885,Kaare Gundersen,M,38,NA,NA,NOR
15385,43892,Anja Gndler (-Mllenbeck),F,24,183,85,GER
15386,43899,Desislav Gunev,M,22,184,90,BUL
15387,43899,Desislav Gunev,M,22,184,90,BUL
15388,43913,Arnr orkell Gunnarsson,M,26,NA,NA,ISL
15389,43916,Gunnar Harry Ingemar Gunnarsson,M,22,NA,NA,SWE
15390,43923,Sally Jane Janet Gunnell (-Bigg),F,22,167,58,GBR
15391,43923,Sally Jane Janet Gunnell (-Bigg),F,22,167,58,GBR
15392,43923,Sally Jane Janet Gunnell (-Bigg),F,22,167,58,GBR
15393,43923,Sally Jane Janet Gunnell (-Bigg),F,25,167,58,GBR
15394,43923,Sally Jane Janet Gunnell (-Bigg),F,25,167,58,GBR
15395,43923,Sally Jane Janet Gunnell (-Bigg),F,29,167,58,GBR
15396,43938,Ernst Gnther,M,NA,NA,NA,SUI
15397,43941,Leena Gnther,F,21,163,53,GER
15398,43945,Sabine Gnther (Rieger-),F,28,173,65,GER
15399,43945,Sabine Gnther (Rieger-),F,28,173,65,GER
15400,43949,Werner Gnthr,M,23,200,128,SUI
15401,43949,Werner Gnthr,M,27,200,128,SUI
15402,43949,Werner Gnthr,M,31,200,128,SUI
15403,43953,Guo Chunfang,F,21,174,65,CHN
15404,43959,Guo Fan,M,26,170,60,CHN
15405,43989,Boniface Aggrey Agbonfo Guobadia,M,25,NA,NA,NGR
15406,44003,Mehmet Grgen,M,23,180,81,TUR
15407,44004,Lyuben Nikolov Gurgushinov,M,32,172,68,BUL
15408,44008,Lyubov Mikhaylovna Gurina,F,31,166,57,URS
15409,44008,Lyubov Mikhaylovna Gurina,F,34,166,57,EUN
15410,44014,Viktoriya Vladimirovna Gurova-Valyukevich,F,22,178,63,RUS
15411,44014,Viktoriya Vladimirovna Gurova-Valyukevich,F,26,178,63,RUS
15412,44014,Viktoriya Vladimirovna Gurova-Valyukevich,F,30,178,63,RUS
15413,44029,Jodha Gurung,M,30,165,56,NEP
15414,44031,Ram Prasad Gurung,M,18,160,60,NEP
15415,44041,Bruno Guse,M,21,172,67,GER
15416,44041,Bruno Guse,M,25,172,67,GER
15417,44045,Ilona Maria Gusenbauer (Majdan-),F,21,181,67,AUT
15418,44045,Ilona Maria Gusenbauer (Majdan-),F,24,181,67,AUT
15419,44046,Gheorghe Calin Guet,M,24,185,118,ROU
15420,44046,Gheorghe Calin Guet,M,32,185,118,ROU
15421,44046,Gheorghe Calin Guet,M,36,185,118,ROU
15422,44060,Eduard Viktorovich Gushchin,M,28,192,126,URS
15423,44061,Yuliya Aleksandrovna Gushchina,F,25,174,61,RUS
15424,44061,Yuliya Aleksandrovna Gushchina,F,25,174,61,RUS
15425,44061,Yuliya Aleksandrovna Gushchina,F,25,174,61,RUS
15426,44061,Yuliya Aleksandrovna Gushchina,F,29,174,61,RUS
15427,44061,Yuliya Aleksandrovna Gushchina,F,29,174,61,RUS
15428,44062,Viktor Gennadyevich Gushchinsky,M,25,202,96,RUS
15429,44063,Lidiya Gusheva (Petrova-),F,28,163,52,BUL
15430,44065,Kosei Gushiken,M,30,172,62,JPN
15431,44074,Alistair Samuel Guss,M,18,182,80,AUS
15432,44075,Antony Guss,M,21,NA,NA,AUS
15433,44075,Antony Guss,M,21,NA,NA,AUS
15434,44075,Antony Guss,M,21,NA,NA,AUS
15435,44076,Lloyd Guss,M,25,188,81,CAN
15436,44077,Marilla Guss,F,20,168,63,AUS
15437,44091,Bo Henning Gustafsson,M,25,175,64,SWE
15438,44091,Bo Henning Gustafsson,M,25,175,64,SWE
15439,44091,Bo Henning Gustafsson,M,29,175,64,SWE
15440,44091,Bo Henning Gustafsson,M,33,175,64,SWE
15441,44094,Bror Erik Gustafsson,M,28,181,76,FIN
15442,44094,Bror Erik Gustafsson,M,28,181,76,FIN
15443,44101,Lars-Erik Brje Gustafsson,M,26,170,62,SWE
15444,44114,Lars Tore Gustafsson,M,26,183,105,SWE
15445,44114,Lars Tore Gustafsson,M,30,183,105,SWE
15446,44114,Lars Tore Gustafsson,M,34,183,105,SWE
15447,44115,Renata Gustaityt,F,26,180,82,LTU
15448,44137,Lara Gut,F,22,160,58,SUI
15449,44137,Lara Gut,F,22,160,58,SUI
15450,44137,Lara Gut,F,22,160,58,SUI
15451,44137,Lara Gut,F,22,160,58,SUI
15452,44143,"Katharina Anna ""Katrin"" Gutensohn (-Knopf-)",F,25,171,58,GER
15453,44143,"Katharina Anna ""Katrin"" Gutensohn (-Knopf-)",F,27,171,58,GER
15454,44143,"Katharina Anna ""Katrin"" Gutensohn (-Knopf-)",F,27,171,58,GER
15455,44143,"Katharina Anna ""Katrin"" Gutensohn (-Knopf-)",F,31,171,58,GER
15456,44150,Diane Claire Guthrie-Gresham,F,20,174,66,JAM
15457,44150,Diane Claire Guthrie-Gresham,F,24,174,66,JAM
15458,44150,Diane Claire Guthrie-Gresham,F,24,174,66,JAM
15459,44152,Ana Gutirrez-Wittmann,F,30,NA,NA,ISV
15460,44157,"Eduardo ""Eddy"" Gutirrez James",M,24,187,78,CUB
15461,44157,"Eduardo ""Eddy"" Gutirrez James",M,24,187,78,CUB
15462,44161,Francisco J. Gutirrez Hernndez,M,22,175,70,COL
15463,44161,Francisco J. Gutirrez Hernndez,M,22,175,70,COL
15464,44163,Gualberto Gutirrez,M,20,161,59,URU
15465,44165,Guillermo Gutirrez,M,25,NA,NA,VEN
15466,44165,Guillermo Gutirrez,M,25,NA,NA,VEN
